dataset_name,image_id,filename,source_path,patient_id,study_id,series_id,modality,slice_index,image_width,image_height,mode,channels,spacing,slice_thickness,scanner,windowing,preprocessing_status,label,label_kind,split,sha256,notes
ldctiqa,0235,0235.png,data/raw/ldctiqa/LDCTiqa_png/0235.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.2,subjective_mos_0_4,,86bdbb8630d0ffbade84effbf3d02f601f0cbdda9a96e8e6a152cfc731af53da,RGB with three identical channels (grayscale replicated)
ldctiqa,0236,0236.png,data/raw/ldctiqa/LDCTiqa_png/0236.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,33a9b59c02af90972ca131fa5577378c9709f48cf0a84325d7b8114cb44bdbdd,RGB with three identical channels (grayscale replicated)
ldctiqa,0237,0237.png,data/raw/ldctiqa/LDCTiqa_png/0237.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,5ee0d4b6a17cea4e4a3d5d6375a060e6130e789c65a2a8fde90ad8fa1e25bbfc,RGB with three identical channels (grayscale replicated)
ldctiqa,0238,0238.png,data/raw/ldctiqa/LDCTiqa_png/0238.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,7e01a2a1cfb54c9b27c6110434be1a3e4b8314f0b5dea83c51e087e7360467ba,RGB with three identical channels (grayscale replicated)
ldctiqa,0239,0239.png,data/raw/ldctiqa/LDCTiqa_png/0239.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,ea091b4af85b3d22bccfe5bf2a60ed6441a55da78b6b3d351c5a37d82a3c52b7,RGB with three identical channels (grayscale replicated)
ldctiqa,0240,0240.png,data/raw/ldctiqa/LDCTiqa_png/0240.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,4579880c9bdabba4076145adb2ca62d73397db88ede76738ab92064565a3584f,RGB with three identical channels (grayscale replicated)
ldctiqa,0241,0241.png,data/raw/ldctiqa/LDCTiqa_png/0241.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,19ca9547c9cf426a66e135a3179a8cf1f08ace6898e11e281403899dc9f2ad95,RGB with three identical channels (grayscale replicated)
ldctiqa,0242,0242.png,data/raw/ldctiqa/LDCTiqa_png/0242.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,93c872dad9263fe955f312134dcb3e254a74c39a158676f8acd77e7618842fa3,RGB with three identical channels (grayscale replicated)
ldctiqa,0243,0243.png,data/raw/ldctiqa/LDCTiqa_png/0243.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,ca98d24c3e5efa23d279387fab4a71b803150b3ec2aa0ab8cb04bf5a23fe78af,RGB with three identical channels (grayscale replicated)
ldctiqa,0244,0244.png,data/raw/ldctiqa/LDCTiqa_png/0244.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,cd697773c67fb901836d741de4887c7ea398682b52312981386d6b1c4832a18a,RGB with three identical channels (grayscale replicated)
ldctiqa,0245,0245.png,data/raw/ldctiqa/LDCTiqa_png/0245.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,dfa1607bef1dcc63e9681e1e71afb6ed671c3bdc71a49f3df4f2c073e9501d6b,RGB with three identical channels (grayscale replicated)
ldctiqa,0246,0246.png,data/raw/ldctiqa/LDCTiqa_png/0246.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,1ae724babc122e234fb1acab909ded494abec8318082f45a81d1ce55dc23e169,RGB with three identical channels (grayscale replicated)
ldctiqa,0247,0247.png,data/raw/ldctiqa/LDCTiqa_png/0247.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,37ad5e5da6f343e5277c11266124069bd8107a4812f4349731412243911568aa,RGB with three identical channels (grayscale replicated)
ldctiqa,0248,0248.png,data/raw/ldctiqa/LDCTiqa_png/0248.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,c6139525a681db49cfea4cee4cc11c034007d8dcbbfd5ff3214e370870fe8b96,RGB with three identical channels (grayscale replicated)
ldctiqa,0249,0249.png,data/raw/ldctiqa/LDCTiqa_png/0249.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,18e886da4f571d1c7cb7d0cc657d7f958a4d473c0994576b21e02e3b3b88f5a7,RGB with three identical channels (grayscale replicated)
ldctiqa,0250,0250.png,data/raw/ldctiqa/LDCTiqa_png/0250.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,b45c89a946178c41ace9c65e6460a9d6d41a5404987a8d8810847314ecee465b,RGB with three identical channels (grayscale replicated)
ldctiqa,0251,0251.png,data/raw/ldctiqa/LDCTiqa_png/0251.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,4911977bd776b7f0ce3f1af775ed9cd11b2979a4748b8f40f2c603cc33887a2c,RGB with three identical channels (grayscale replicated)
ldctiqa,0252,0252.png,data/raw/ldctiqa/LDCTiqa_png/0252.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.2,subjective_mos_0_4,,69d4d42a2b462140b4089be4c572d922840d024a47a7d864c82c676cba4e3a13,RGB with three identical channels (grayscale replicated)
ldctiqa,0253,0253.png,data/raw/ldctiqa/LDCTiqa_png/0253.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,0f6fae7702b408caf7eeb66d53aec3a4659625c3575eef083b67e5217aba195a,RGB with three identical channels (grayscale replicated)
ldctiqa,0254,0254.png,data/raw/ldctiqa/LDCTiqa_png/0254.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,a059288ff2521bb636ace7eeac79ff0395fe134916f69ee7f8c851e2602360cf,RGB with three identical channels (grayscale replicated)
ldctiqa,0255,0255.png,data/raw/ldctiqa/LDCTiqa_png/0255.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,bd0200600ed42c0bb317945017dd59f62c6a3c1e65ffbb6c867129b80fa5743b,RGB with three identical channels (grayscale replicated)
ldctiqa,0256,0256.png,data/raw/ldctiqa/LDCTiqa_png/0256.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,191c31fca727634732648b986bb267ca9eff01dc38990a68e20d50389729e5eb,RGB with three identical channels (grayscale replicated)
ldctiqa,0257,0257.png,data/raw/ldctiqa/LDCTiqa_png/0257.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,8852d9863d50b5ad91ef79c2e07bc73366235d74b074276d4457b32ce26d2e5c,RGB with three identical channels (grayscale replicated)
ldctiqa,0258,0258.png,data/raw/ldctiqa/LDCTiqa_png/0258.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,cdf947b316fba27455ab49f5ae62e260896deefbcee940096fc95b496e3accd4,RGB with three identical channels (grayscale replicated)
ldctiqa,0259,0259.png,data/raw/ldctiqa/LDCTiqa_png/0259.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,94d0f9c4e67a41dc7d3a74a36eec909632bb2f55afabc11c319e698dd9cfb917,RGB with three identical channels (grayscale replicated)
ldctiqa,0260,0260.png,data/raw/ldctiqa/LDCTiqa_png/0260.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,175028f3f37ae3e1bb2b509750cc24362f2282f8b8faf1090f8de0a54c4197b9,RGB with three identical channels (grayscale replicated)
ldctiqa,0261,0261.png,data/raw/ldctiqa/LDCTiqa_png/0261.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,f1b152fa332828fbc09936fbba6471d7c6bf92b2cb6c96697eb21a8b73e21260,RGB with three identical channels (grayscale replicated)
ldctiqa,0262,0262.png,data/raw/ldctiqa/LDCTiqa_png/0262.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,4008252e506cceba1940e9106b93462726c130d8d95dfd6b06cd8b97893bbc58,RGB with three identical channels (grayscale replicated)
ldctiqa,0263,0263.png,data/raw/ldctiqa/LDCTiqa_png/0263.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,dcc53bab4345b72dad7eda0b735082b66aa596b292e97ba00882541e6be8a8e3,RGB with three identical channels (grayscale replicated)
ldctiqa,0264,0264.png,data/raw/ldctiqa/LDCTiqa_png/0264.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,ff6e8e9e04ca3d7aa478e1d37f731d8ea72ee5de1cfaf829ac599c78cf5e5702,RGB with three identical channels (grayscale replicated)
ldctiqa,0265,0265.png,data/raw/ldctiqa/LDCTiqa_png/0265.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,6c215de25b3f01b5636bc44c08d6e701724303708c96375153ce468c3b858a20,RGB with three identical channels (grayscale replicated)
ldctiqa,0266,0266.png,data/raw/ldctiqa/LDCTiqa_png/0266.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.0,subjective_mos_0_4,,bb7180ee8cd18b65538ade2aea004438df686bd01051f3a0e4c5c02ad89bfcb3,RGB with three identical channels (grayscale replicated)
ldctiqa,0267,0267.png,data/raw/ldctiqa/LDCTiqa_png/0267.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,8139bbebb21a26277791873705c1c173b92e9dc067d65d90aa072644edc7670f,RGB with three identical channels (grayscale replicated)
ldctiqa,0268,0268.png,data/raw/ldctiqa/LDCTiqa_png/0268.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,2e70046f6f4091cb6f4f70e5f245127fb41c823f1a9d7d20cbfca04a830607c7,RGB with three identical channels (grayscale replicated)
ldctiqa,0269,0269.png,data/raw/ldctiqa/LDCTiqa_png/0269.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,a6ccaa959a759f40624f5eaf1e683086ad3776fdb35a0e841293bf0485e941f2,RGB with three identical channels (grayscale replicated)
ldctiqa,0270,0270.png,data/raw/ldctiqa/LDCTiqa_png/0270.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,c730c6e4a424ff816980dd8381c3008bd2f194fc9a6d57c8f781172004e8dd34,RGB with three identical channels (grayscale replicated)
ldctiqa,0271,0271.png,data/raw/ldctiqa/LDCTiqa_png/0271.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,43f08f8b77e7edd8f9713dd142c8e5677659bb1d7c2531665ff27ceeb8eab303,RGB with three identical channels (grayscale replicated)
ldctiqa,0272,0272.png,data/raw/ldctiqa/LDCTiqa_png/0272.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,8fa897fc78b1d4e839998ef3227d4a89568d1888e7cbc97717ea25b21d42e564,RGB with three identical channels (grayscale replicated)
ldctiqa,0273,0273.png,data/raw/ldctiqa/LDCTiqa_png/0273.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,1a2f4e007a48660214a962ab25390d9d1d48aca406ae521988449c59634c38f3,RGB with three identical channels (grayscale replicated)
ldctiqa,0274,0274.png,data/raw/ldctiqa/LDCTiqa_png/0274.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,97af1e300d8c4c6a196bc6e6ddbf436f2402f31e1c324f2e887a9f5db008103d,RGB with three identical channels (grayscale replicated)
ldctiqa,0275,0275.png,data/raw/ldctiqa/LDCTiqa_png/0275.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,2f94fbe4a4971b1aafbf70affe66d619f1dd849466f70a954f36cdb395bcc55e,RGB with three identical channels (grayscale replicated)
ldctiqa,0276,0276.png,data/raw/ldctiqa/LDCTiqa_png/0276.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,0e5a4869504ed0ab67976e9d60ef32fd50190f5dc82eed74945dec54871337a1,RGB with three identical channels (grayscale replicated)
ldctiqa,0277,0277.png,data/raw/ldctiqa/LDCTiqa_png/0277.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,697684e688f3788401b4d55ec2c9f24f88a230d3f6b6c2b4850ffca3b1d37033,RGB with three identical channels (grayscale replicated)
ldctiqa,0278,0278.png,data/raw/ldctiqa/LDCTiqa_png/0278.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,4.0,subjective_mos_0_4,,0eee1710e81ca1c11cb1f045d63a3c0d0e2789956811d4bd7886decd415ad5fe,RGB with three identical channels (grayscale replicated)
ldctiqa,0279,0279.png,data/raw/ldctiqa/LDCTiqa_png/0279.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,43eb1faa25c15ce7e0de314029cd2443f08c1485ab32e52ce493cea0c43b3a83,RGB with three identical channels (grayscale replicated)
ldctiqa,0280,0280.png,data/raw/ldctiqa/LDCTiqa_png/0280.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,e80013f192b2c4a06d8263e1c4c95628d2685a0c4c3512ed3eb076e9cf975200,RGB with three identical channels (grayscale replicated)
ldctiqa,0281,0281.png,data/raw/ldctiqa/LDCTiqa_png/0281.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.0,subjective_mos_0_4,,c2f2e757db77ef16a2a04c393a1c1994441c23d39e30f9fa6205ddec681ba5cc,RGB with three identical channels (grayscale replicated)
ldctiqa,0282,0282.png,data/raw/ldctiqa/LDCTiqa_png/0282.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.6,subjective_mos_0_4,,f7300645c54a8ca5278a9c451937c4d27b612a72b1b334a542b6dfa74ba175ad,RGB with three identical channels (grayscale replicated)
ldctiqa,0283,0283.png,data/raw/ldctiqa/LDCTiqa_png/0283.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.2,subjective_mos_0_4,,272c98d59e42ed8ac9e873be28a73c1bf2f5426731c44ab6fe571c81c051b867,RGB with three identical channels (grayscale replicated)
ldctiqa,0284,0284.png,data/raw/ldctiqa/LDCTiqa_png/0284.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,37e500fd7c078bd1921a90446071a1e7f2340f86a114d0e428fb3c690b023b53,RGB with three identical channels (grayscale replicated)
ldctiqa,0285,0285.png,data/raw/ldctiqa/LDCTiqa_png/0285.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,c69cd77fee4cad5837f86a9661eb6efa5ac0d9d4ec8ea5beb40997c4c0b6f54a,RGB with three identical channels (grayscale replicated)
ldctiqa,0286,0286.png,data/raw/ldctiqa/LDCTiqa_png/0286.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,863d048c2418695b955907599a96ce83f8ba2ca1914666c797653c9ba008ba86,RGB with three identical channels (grayscale replicated)
ldctiqa,0287,0287.png,data/raw/ldctiqa/LDCTiqa_png/0287.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,ca420a0a13fafd2f97596cf24ab739c52ff9753179a60c02ab46e7f2736c09aa,RGB with three identical channels (grayscale replicated)
ldctiqa,0288,0288.png,data/raw/ldctiqa/LDCTiqa_png/0288.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,7dbd5033a98f26b25b76fa6764fc797596726e9771cbd93e1556a839182aeee6,RGB with three identical channels (grayscale replicated)
ldctiqa,0289,0289.png,data/raw/ldctiqa/LDCTiqa_png/0289.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,257a3b2f302fb5d087a7f796b3eed3586aa44800576f145eed5ebe7a4e3316f1,RGB with three identical channels (grayscale replicated)
ldctiqa,0290,0290.png,data/raw/ldctiqa/LDCTiqa_png/0290.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,838d8497104c39354b213278f6d706c037e4296429ba7f02b5783fbfd1fc9187,RGB with three identical channels (grayscale replicated)
ldctiqa,0291,0291.png,data/raw/ldctiqa/LDCTiqa_png/0291.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.6,subjective_mos_0_4,,0159b29a0faabea208cb71c5cf7b4e67014be708f8fb551b4d86b65f245153b8,RGB with three identical channels (grayscale replicated)
ldctiqa,0292,0292.png,data/raw/ldctiqa/LDCTiqa_png/0292.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,61415845ac5f620bc8e47fff486d1438713e3b578e1a932bf203664d62b82ba6,RGB with three identical channels (grayscale replicated)
ldctiqa,0293,0293.png,data/raw/ldctiqa/LDCTiqa_png/0293.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,06ba59d865928dee21c08ccc2d9a63e7eff32bbedec735d076b807fc54aca0b8,RGB with three identical channels (grayscale replicated)
ldctiqa,0294,0294.png,data/raw/ldctiqa/LDCTiqa_png/0294.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.0,subjective_mos_0_4,,f9966a4a73a00c70bfdd9ad293e86e254eba061a5702f16772e9cdbc66b9fda1,RGB with three identical channels (grayscale replicated)
ldctiqa,0295,0295.png,data/raw/ldctiqa/LDCTiqa_png/0295.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,9ed420eaf37e37c2094f274d294a72083aa1f44c3fcf7737f791ec4e88707307,RGB with three identical channels (grayscale replicated)
ldctiqa,0296,0296.png,data/raw/ldctiqa/LDCTiqa_png/0296.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,1aae10838d2e3d667c50770b199f506f9b3c9c5d7f3d5054faa9ae34618b7051,RGB with three identical channels (grayscale replicated)
ldctiqa,0297,0297.png,data/raw/ldctiqa/LDCTiqa_png/0297.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,1fee529db0928e0eda10113640fe2410d5db95c97f5684430297b64b63a24124,RGB with three identical channels (grayscale replicated)
ldctiqa,0298,0298.png,data/raw/ldctiqa/LDCTiqa_png/0298.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,9690e58d04dc1e06486e510b556dbf1211559f467eb686416574a05a4e1034ac,RGB with three identical channels (grayscale replicated)
ldctiqa,0299,0299.png,data/raw/ldctiqa/LDCTiqa_png/0299.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,79c402cf485e620f162fb792042b6d400868303768505360dbeeda4d1575d889,RGB with three identical channels (grayscale replicated)
ldctiqa,0300,0300.png,data/raw/ldctiqa/LDCTiqa_png/0300.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,0e2cc20721f388f656b3ce167b7c215276ff3e0733f92a8ff2b4dd842c7253f0,RGB with three identical channels (grayscale replicated)
ldctiqa,0301,0301.png,data/raw/ldctiqa/LDCTiqa_png/0301.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,903df656b57963244b316c9d144e6d5a0a4afe126cc1cf3a0e12e71a939a5e3c,RGB with three identical channels (grayscale replicated)
ldctiqa,0302,0302.png,data/raw/ldctiqa/LDCTiqa_png/0302.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.2,subjective_mos_0_4,,6f225bca61c55a0ba156c74c104b026823d40dd94462edbbeb4485c694e94d1e,RGB with three identical channels (grayscale replicated)
ldctiqa,0303,0303.png,data/raw/ldctiqa/LDCTiqa_png/0303.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,9fe948338162c482fd10db9797c49a43236be12b742016a92c46f29532ff0545,RGB with three identical channels (grayscale replicated)
ldctiqa,0304,0304.png,data/raw/ldctiqa/LDCTiqa_png/0304.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,4.0,subjective_mos_0_4,,8689a0ac7b2bccae0b6eb3c3b2cf85389362604d7f105625ef7edf6941b11c6e,RGB with three identical channels (grayscale replicated)
ldctiqa,0305,0305.png,data/raw/ldctiqa/LDCTiqa_png/0305.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.8,subjective_mos_0_4,,0b33ce06bb58aaf82f7104e63d82fa924cd74999f5f29e389d85fe1e32c43e2e,RGB with three identical channels (grayscale replicated)
ldctiqa,0306,0306.png,data/raw/ldctiqa/LDCTiqa_png/0306.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,ca544dff85eaa111acd013f138c7eb2a244cf4535f2b87a8bcf36ef971afcd5d,RGB with three identical channels (grayscale replicated)
ldctiqa,0307,0307.png,data/raw/ldctiqa/LDCTiqa_png/0307.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,c6e020dac74c372ac2fba4c5a2ce7acd430ad058b17374604693e033d509c57c,RGB with three identical channels (grayscale replicated)
ldctiqa,0308,0308.png,data/raw/ldctiqa/LDCTiqa_png/0308.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,aff54fe5e2b586217423e8aae5c0872d582f3662ec422540e98f7e9177e89176,RGB with three identical channels (grayscale replicated)
ldctiqa,0309,0309.png,data/raw/ldctiqa/LDCTiqa_png/0309.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,8c25638788da20ade0afd0650c5605978a7a85d803fb59b45b72f5a5bfbbac0f,RGB with three identical channels (grayscale replicated)
ldctiqa,0310,0310.png,data/raw/ldctiqa/LDCTiqa_png/0310.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,3cbbbb9a27122b1ed7da34e7aa3ae703a24c74bf3db4bba4c239bfafd6376511,RGB with three identical channels (grayscale replicated)
ldctiqa,0311,0311.png,data/raw/ldctiqa/LDCTiqa_png/0311.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.6,subjective_mos_0_4,,45ca3d3cf0658c41f71a25230ff5e381c1f7f0af2fcc940e3deacb1a11801082,RGB with three identical channels (grayscale replicated)
ldctiqa,0312,0312.png,data/raw/ldctiqa/LDCTiqa_png/0312.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,4.0,subjective_mos_0_4,,3e7ea3eac37e74fd932b5fa9910fc7606007fcd15087fbb299e9608c9b94754e,RGB with three identical channels (grayscale replicated)
ldctiqa,0313,0313.png,data/raw/ldctiqa/LDCTiqa_png/0313.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,808eb436bcbccb5c8c3fdf44ca7c1914daae554d8572b75f4ca0ae82818cbd66,RGB with three identical channels (grayscale replicated)
ldctiqa,0314,0314.png,data/raw/ldctiqa/LDCTiqa_png/0314.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.0,subjective_mos_0_4,,4713f91c343df52800cc6981cab7a6f6a4dc9923255a5de30c4d5da435ff4614,RGB with three identical channels (grayscale replicated)
ldctiqa,0315,0315.png,data/raw/ldctiqa/LDCTiqa_png/0315.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.0,subjective_mos_0_4,,7526dc404549cc27a4cf97c646a206df5269d2971dfa9d2eb99e82d2a034c82f,RGB with three identical channels (grayscale replicated)
ldctiqa,0316,0316.png,data/raw/ldctiqa/LDCTiqa_png/0316.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.8,subjective_mos_0_4,,9528c5f2598fb1e27b3c058466f66b2cf54611094bcf1702de43758d74f9d76e,RGB with three identical channels (grayscale replicated)
ldctiqa,0317,0317.png,data/raw/ldctiqa/LDCTiqa_png/0317.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.4,subjective_mos_0_4,,6723cf5957a68cf5b97fc3b90d78e0d386f9e4d5f50a3ccd8b054ce0556df7a4,RGB with three identical channels (grayscale replicated)
ldctiqa,0318,0318.png,data/raw/ldctiqa/LDCTiqa_png/0318.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.4,subjective_mos_0_4,,e0acc4687c7dc833e793f4785ac3f6d0b82890755ed0b5143abbc21c1e54b4b5,RGB with three identical channels (grayscale replicated)
ldctiqa,0319,0319.png,data/raw/ldctiqa/LDCTiqa_png/0319.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,878e42e252f385776ec06986ac3de6164d92ed3eeb749410ebc0f8e8d3ba5a18,RGB with three identical channels (grayscale replicated)
ldctiqa,0320,0320.png,data/raw/ldctiqa/LDCTiqa_png/0320.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,0.8,subjective_mos_0_4,,8504a978a2d2e44d45d27150d1419d8d964c42ced2daf2ccff3f544aba0d0100,RGB with three identical channels (grayscale replicated)
ldctiqa,0321,0321.png,data/raw/ldctiqa/LDCTiqa_png/0321.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,e3959ef7f802c7f3ce9c47aad69a1264d5053d89a4b87bc9f7d4b787d6b11d6f,RGB with three identical channels (grayscale replicated)
ldctiqa,0322,0322.png,data/raw/ldctiqa/LDCTiqa_png/0322.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.4,subjective_mos_0_4,,0b4f88e086a6c85c0f7ca8d2c26c6209125e96b0a843649424f9f7ab4b2099f4,RGB with three identical channels (grayscale replicated)
ldctiqa,0323,0323.png,data/raw/ldctiqa/LDCTiqa_png/0323.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,8b270c57c85bb28a2bca4651bfc1b1183e5b33781c11b441d79b58af7722afa6,RGB with three identical channels (grayscale replicated)
ldctiqa,0324,0324.png,data/raw/ldctiqa/LDCTiqa_png/0324.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.6,subjective_mos_0_4,,6a9b52b3916826380b86735ad1506f52ae14fb777fb499f57d293cf5385ab7a0,RGB with three identical channels (grayscale replicated)
ldctiqa,0325,0325.png,data/raw/ldctiqa/LDCTiqa_png/0325.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,3.0,subjective_mos_0_4,,7a91390c580f72f0053cad2e79292b69236163c9deec73330eaee39a8c33d5c1,RGB with three identical channels (grayscale replicated)
ldctiqa,0326,0326.png,data/raw/ldctiqa/LDCTiqa_png/0326.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.8,subjective_mos_0_4,,ada9e10bc47940a57a29c83f048e02fb7da9aa38a4f7cf9dfd8ea664e50dcd03,RGB with three identical channels (grayscale replicated)
ldctiqa,0327,0327.png,data/raw/ldctiqa/LDCTiqa_png/0327.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,1.0,subjective_mos_0_4,,f6a12d642c52577a173de8448cc4d61e6367cbe2958b2c8d3d4bb308dc998a85,RGB with three identical channels (grayscale replicated)
ldctiqa,0328,0328.png,data/raw/ldctiqa/LDCTiqa_png/0328.png,,,,CT,,512,512,RGB,3,,,,350/40,raw,2.2,subjective_mos_0_4,,5c4289ee36d6e7873102d823eb2a1df4b2e3f58bcbf03d49a92f7c708f8fba2d,RGB with three identical channels (grayscale replicated)
